,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,267500,2,-28500,-9.63,1563879527640000,
1,000660,SK하이닉스,1834500,2,-135500,-6.88,1307452488592500,
2,402340,SK스퀘어,1105000,2,-66000,-5.64,145814016530000,
3,005380,현대차,706000,2,-6000,-0.84,144558982796000,
4,373220,LG에너지솔루션,412500,2,-29500,-6.67,96525000000000,
5,009150,삼성전기,996000,2,-28000,-2.73,74394921216000,
6,034020,두산에너빌리티,111000,2,-6100,-5.21,71102287206000,
7,329180,HD현대중공업,637000,2,-34000,-5.07,66860300325000,
8,000270,기아,167100,2,-11000,-6.18,65238011965800,
9,207940,삼성바이오로직스,1408000,2,-41000,-2.83,65177659008000,
10,028260,삼성물산,395000,2,-47000,-10.63,64056747495000,
11,012450,한화에어로스페이스,1231000,2,-75000,-5.74,63474546631000,
12,032830,삼성생명,301000,2,-29000,-8.79,60200000000000,
13,105560,KB금융,156300,1,300,0.19,58276526116500,
14,012330,현대모비스,613000,2,-37000,-5.69,55619073379000,
15,006400,삼성SDI,623000,2,-13000,-2.04,50204785190000,
16,055550,신한지주,95000,2,-1800,-1.86,45092164295000,
17,068270,셀트리온,189800,2,-5300,-2.72,42123881937800,
18,267260,HD현대일렉트릭,1159000,2,-108000,-8.52,41778629465000,
19,006800,미래에셋증권,69500,2,-2800,-3.87,38889898160000,
20,066570,LG전자,240500,1,23500,10.83,39173755439000,
21,010120,LS ELECTRIC,254500,2,-25500,-9.11,38175000000000,
22,005490,POSCO홀딩스,470500,2,-16000,-3.29,37283138453500,
23,034730,SK,496000,2,-45000,-8.32,35961340688000,
24,042660,한화오션,117200,2,-3200,-2.66,35911649776800,
25,042700,한미반도체,368000,2,-41500,-10.13,35074889600000,
26,298040,효성중공업,3771000,2,-254000,-6.31,35162870508000,
27,086790,하나금융지주,120100,2,-6400,-5.06,32951566534800,
28,035420,NAVER,205000,2,-8000,-3.76,32159124080000,
29,010130,고려아연,1405000,2,-106000,-7.02,29326521445000,
30,009540,HD한국조선해양,408000,2,-29500,-6.74,28875431328000,
31,051910,LG화학,376000,2,-16500,-4.2,26542720968000,
32,010140,삼성중공업,29625,2,-525,-1.74,26070000000000,
33,000150,두산,1590000,2,-113000,-6.64,25748197650000,
34,000810,삼성화재,555000,1,17000,3.16,24779347515000,
35,015760,한국전력,38850,2,-800,-2.02,24940304391450,
36,316140,우리금융지주,31050,2,-750,-2.36,22793069736000,
37,017670,SK텔레콤,100600,2,-2100,-2.04,21607879331800,
38,064350,현대로템,198500,2,-14000,-6.59,21664745160500,
39,267250,HD현대,266000,2,-13000,-4.66,21012160610000,
40,003670,포스코퓨처엠,232000,2,-18500,-7.39,20635523040000,
41,096770,SK이노베이션,122900,2,-3800,-3.0,20776587645200,
42,003550,LG,126300,1,9300,7.95,19478186185500,
43,272210,한화시스템,105000,2,-11100,-9.56,19836535845000,
44,079550,LIG디펜스앤에어로스페이스,856000,2,-22000,-2.51,18832000000000,
45,035720,카카오,43450,2,-2500,-5.44,19253187592650,
46,033780,KT&G,180700,2,-8300,-4.39,18758549399200,
47,011200,HMM,19720,2,-380,-1.89,18600652768400,
48,307950,현대오토에버,657000,2,-32000,-4.64,18017556174000,
49,138040,메리츠금융지주,106200,2,-3900,-3.54,17772280392600,
50,086280,현대글로비스,240000,2,-23000,-8.75,18000000000000,
51,000720,현대건설,155100,2,-14200,-8.39,17271279151500,
52,011070,LG이노텍,716000,2,-44000,-5.79,16945648612000,
53,024110,기업은행,21000,2,-300,-1.41,16745943249000,
54,047810,한국항공우주,163400,2,-8800,-5.11,15927432483800,
55,030200,KT,58100,2,-3500,-5.68,14642459898500,
56,278470,에이피알,398500,2,-26500,-6.24,14919104767500,
57,071050,한국금융지주,255000,2,-3000,-1.16,14210127960000,
58,006260,LS,464000,2,-41000,-8.12,14476800000000,
59,018260,삼성에스디에스,186200,1,3300,1.8,14407746360000,
60,047050,포스코인터내셔널,72600,2,-2000,-2.68,12771994408800,
61,259960,크래프톤,280000,2,-13500,-4.6,13274328480000,
62,0126Z0,삼성에피스홀딩스,501000,2,-26000,-4.93,12466407549000,
63,010950,S-Oil,111400,2,-3600,-3.13,12541723028800,
64,047040,대우건설,27900,2,-4700,-14.42,11464323100200,
65,005940,NH투자증권,32050,2,-2950,-8.43,11420837026450,
66,001440,대한전선,58900,2,-6600,-10.08,10981745970000,
67,323410,카카오뱅크,22300,2,-1300,-5.51,10639785745100,
68,352820,하이브,242500,2,-4500,-1.82,10452295382500,
69,005830,DB손해보험,166250,2,-6750,-3.9,10889433021250,
70,016360,삼성증권,121600,2,-8400,-6.46,10858880000000,
71,003230,삼양식품,1426000,2,-13000,-0.9,10742079390000,
72,039490,키움증권,399000,2,-21000,-5.0,10465098084000,
73,443060,HD현대마린솔루션,214000,2,-8000,-3.6,9594360440000,
74,007660,이수페타시스,130300,2,-2200,-1.66,9565221235700,
75,003490,대한항공,26150,2,-1150,-4.21,9628970285150,
76,000880,한화,138800,2,-6400,-4.41,9786499157200,
77,028050,삼성E&A,49750,2,-4950,-9.05,9751000000000,
78,454910,두산로보틱스,124200,1,17400,16.29,8050641516000,
