,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,243250,2,-11750,-4.61,1422107271396000,
1,000660,SK하이닉스,1774000,2,-68000,-3.69,1264333995510000,
2,402340,SK스퀘어,1187000,2,-25000,-2.06,156634604182000,
3,009150,삼성전기,1280000,1,3000,0.23,95607930880000,
4,005380,현대차,397500,2,-27500,-6.47,81391211985000,
5,373220,LG에너지솔루션,319500,2,-14500,-4.34,74763000000000,
6,207940,삼성바이오로직스,1343000,2,-53000,-3.8,62168747193000,
7,032830,삼성생명,298500,2,-32500,-9.82,59700000000000,
8,105560,KB금융,166100,2,-15000,-8.28,58913632617400,
9,000270,기아,138500,2,-11200,-7.48,54072200223000,
10,028260,삼성물산,315000,2,-31000,-8.96,51082788015000,
11,055550,신한지주,100400,2,-7500,-6.95,47655297844400,
12,329180,HD현대중공업,447000,2,-37000,-7.64,46917667575000,
13,012450,한화에어로스페이스,876000,2,-67000,-7.1,45169539276000,
14,012330,현대모비스,468500,2,-13500,-2.8,42508215135500,
15,034730,SK,579000,2,-1000,-0.17,41979065037000,
16,034020,두산에너빌리티,64200,2,-5500,-7.89,41124025573200,
17,068270,셀트리온,172500,2,-3300,-1.88,40115514285000,
18,086790,하나금융지주,131200,2,-5600,-4.09,35997048537600,
19,006400,삼성SDI,404000,2,-30500,-7.02,32556554120000,
20,035420,NAVER,185700,2,-4300,-2.26,29144545739400,
21,066570,LG전자,166900,2,-12100,-6.76,27185446082200,
22,267260,HD현대일렉트릭,751000,2,-46000,-5.77,27071398385000,
23,000810,삼성화재,603000,2,-98000,-13.98,26922426219000,
24,010120,LS ELECTRIC,180500,2,-9500,-5.0,27075000000000,
25,042660,한화오션,83700,2,-3000,-3.46,25646801077800,
26,298040,효성중공업,2540000,2,-249000,-8.93,23684351920000,
27,005490,POSCO홀딩스,300500,2,-11000,-3.53,23812078863500,
28,009540,HD한국조선해양,338500,2,-15500,-4.38,23956699766000,
29,316140,우리금융지주,30300,2,-1200,-3.81,22061117364600,
30,015760,한국전력,32800,2,-1250,-3.67,21056421725600,
31,042700,한미반도체,221000,2,-21500,-8.87,21063996200000,
32,006800,미래에셋증권,36800,2,-3250,-8.11,20592061184000,
33,096770,SK이노베이션,117900,2,-3500,-2.88,19931323705200,
34,010130,고려아연,948000,2,-81000,-7.87,19787574612000,
35,011200,HMM,20050,3,0,0.0,18911921298500,
36,138040,메리츠금융지주,112100,2,-6200,-5.24,18759629303300,
37,033780,KT&G,177500,2,-2400,-1.33,18426355940000,
