,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,274500,1,6500,2.43,1604803477896000,
1,000660,SK하이닉스,1645000,1,52000,3.26,1201659940425000,
2,402340,SK스퀘어,1154000,1,37000,3.31,152279977444000,
3,009150,삼성전기,1558000,1,55000,3.66,116372778368000,
4,005380,현대차,453000,1,34500,8.24,92755267998000,
5,373220,LG에너지솔루션,369500,1,4000,1.09,86463000000000,
6,207940,삼성바이오로직스,1548000,2,-16000,-1.02,71658392148000,
7,032830,삼성생명,301000,1,9500,3.26,60200000000000,
8,105560,KB금융,168500,1,400,0.24,59764883179000,
9,012450,한화에어로스페이스,1160000,2,-25000,-2.11,59813545160000,
10,028260,삼성물산,369000,1,4000,1.1,59839837389000,
11,000270,기아,141700,1,4300,3.13,55321521816600,
12,329180,HD현대중공업,510000,1,14000,2.82,53530224750000,
13,034020,두산에너빌리티,82600,1,1700,2.1,52910350659600,
14,055550,신한지주,107400,1,800,0.75,50418955668600,
15,012330,현대모비스,547000,1,36000,7.05,49630722901000,
16,068270,셀트리온,201000,2,-1000,-0.5,46756052376000,
17,034730,SK,585000,1,32000,5.79,42414081255000,
18,006400,삼성SDI,516000,1,29000,5.95,41582133480000,
19,086790,하나금융지주,133000,1,2000,1.53,36490910484000,
20,035420,NAVER,228000,1,1500,0.66,35790889380000,
21,066570,LG전자,215000,1,8500,4.12,35020197170000,
22,010120,LS ELECTRIC,206500,2,-7500,-3.5,30975000000000,
23,042660,한화오션,95800,1,5100,5.62,29354403145200,
24,267260,HD현대일렉트릭,803000,1,18000,2.29,28945849405000,
25,298040,효성중공업,2954000,2,-63000,-2.09,27544714792000,
26,000810,삼성화재,615000,1,4000,0.65,27458195895000,
27,009540,HD한국조선해양,386000,1,14500,3.9,27318422776000,
28,005490,POSCO홀딩스,334000,1,8500,2.61,26466670018000,
29,010130,고려아연,1196000,2,-37000,-3.0,24964070924000,
30,316140,우리금융지주,33700,1,400,1.2,24536622283400,
