,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,296000,2,-22000,-6.92,1730498467968000,
1,000660,SK하이닉스,2201000,2,-142000,-6.06,1568657905365000,
2,402340,SK스퀘어,1356000,2,-139000,-9.3,178935571416000,
3,009150,삼성전기,1648000,2,-180000,-9.85,123095211008000,
4,005380,현대차,479500,2,-22500,-4.48,98181348797000,
5,373220,LG에너지솔루션,332000,2,-22500,-6.35,77688000000000,
6,032830,삼성생명,375000,2,-18500,-4.7,75000000000000,
7,028260,삼성물산,424500,2,-25000,-5.56,68840138134500,
8,207940,삼성바이오로직스,1422000,1,17000,1.21,65825732322000,
9,105560,KB금융,173200,1,2300,1.35,61431915528800,
10,000270,기아,153700,2,-7000,-4.36,60006477792600,
11,012450,한화에어로스페이스,1122000,2,-37000,-3.19,57854135922000,
12,329180,HD현대중공업,552000,2,-31000,-5.32,57938596200000,
13,034020,두산에너빌리티,81600,2,-3900,-4.56,52269789513600,
14,055550,신한지주,108600,1,900,0.84,51547463604600,
15,034730,SK,626000,2,-41000,-6.15,45386692078000,
16,012330,현대모비스,495000,2,-20000,-3.88,44912628585000,
17,068270,셀트리온,178200,1,2300,1.31,41441070409200,
18,006400,삼성SDI,445000,2,-6500,-1.44,35860560850000,
19,086790,하나금융지주,126900,1,2100,1.68,34817267221200,
20,267260,HD현대일렉트릭,899000,2,-30000,-3.23,32406374365000,
21,035420,NAVER,197200,1,600,0.31,30938248129600,
22,010120,LS ELECTRIC,206000,2,-12500,-5.72,30900000000000,
23,066570,LG전자,189100,1,3400,1.83,30801485045800,
24,000810,삼성화재,682000,1,8000,1.19,30449576586000,
25,042660,한화오션,89800,2,-26300,-22.65,27515922781200,
26,298040,효성중공업,2902000,2,-215000,-6.9,27059838296000,
27,009540,HD한국조선해양,360500,2,-4500,-1.23,25513708318000,
28,005490,POSCO홀딩스,315500,2,-6000,-1.87,25000701768500,
29,015760,한국전력,38200,2,-950,-2.43,24523027741400,
30,006800,미래에셋증권,42600,2,-2150,-4.8,23837549088000,
31,010130,고려아연,1094000,2,-19000,-1.71,22835028086000,
32,316140,우리금융지주,31550,1,400,1.28,22971229467100,
33,000150,두산,1320000,2,-90000,-6.38,21375862200000,
34,042700,한미반도체,210500,2,-16000,-7.06,20063218100000,
35,010140,삼성중공업,22450,2,-1250,-5.27,19756000000000,
36,064350,현대로템,186400,2,-9300,-4.75,20344123415200,
37,011070,LG이노텍,814000,2,-41000,-4.8,19265025098000,
38,138040,메리츠금융지주,114400,1,2000,1.78,19144528031200,
39,051910,LG화학,265500,2,-11000,-3.98,18742267066500,
40,033780,KT&G,183400,1,10800,6.26,19038837630400,
41,017670,SK텔레콤,85200,2,-1000,-1.16,18300112515600,
42,011200,HMM,19600,1,220,1.14,18487464212000,
43,079550,LIG디펜스앤에어로스페이스,799000,2,-16000,-1.96,17578000000000,
44,096770,SK이노베이션,103800,1,7300,7.56,17547679394400,
45,024110,기업은행,21350,1,50,0.23,17025042303150,
46,267250,HD현대,210500,1,1500,0.72,16628044392500,
47,035720,카카오,35400,2,-200,-0.56,15680993355600,
48,018260,삼성에스디에스,205000,1,11700,6.05,15862449000000,
49,047810,한국항공우주,160200,2,-900,-0.56,15615512141400,
50,003550,LG,102300,1,1100,1.09,15466942009200,
51,278470,에이피알,410000,1,31500,8.32,15349643550000,
52,010950,S-Oil,127400,1,10500,8.98,14343047700800,
53,086280,현대글로비스,196100,2,-600,-0.31,14707500000000,
54,003670,포스코퓨처엠,158200,2,-1300,-0.82,14071292004000,
55,030200,KT,55500,1,1000,1.83,13987203517500,
56,272210,한화시스템,70400,2,-10500,-12.98,13299924985600,
57,071050,한국금융지주,243500,2,-6000,-2.4,13569279052000,
58,307950,현대오토에버,481500,2,-13000,-2.63,13204647333000,
59,000720,현대건설,109500,2,-5500,-4.78,12193456267500,
60,005940,NH투자증권,31850,2,-1250,-3.78,11349568152650,
61,259960,크래프톤,245000,1,10500,4.48,11303769085000,
62,323410,카카오뱅크,22850,1,450,2.01,10902201985450,
63,006260,LS,341000,2,-12000,-3.4,10639200000000,
64,003490,대한항공,29150,1,400,1.39,10733632268150,
65,016360,삼성증권,115600,2,-5700,-4.7,10323080000000,
66,0126Z0,삼성에피스홀딩스,408500,1,11500,2.9,10164725516500,
67,005830,DB손해보험,150100,1,4200,2.88,9831602384900,
68,352820,하이브,232000,1,17000,7.91,9999721768000,
69,443060,HD현대마린솔루션,201000,2,-7000,-3.37,9011525460000,
70,161390,한국타이어앤테크놀로지,74100,1,3600,5.11,9179142612900,
71,003230,삼양식품,1222000,1,124000,11.29,9205344330000,
72,039490,키움증권,346000,2,-10500,-2.95,9074997336000,
73,028050,삼성E&A,47550,2,-750,-1.55,9319800000000,
74,180640,한진칼,133800,1,2700,2.06,8932792930200,
75,047050,포스코인터내셔널,49700,2,-300,-0.6,8743362563600,
76,090430,아모레퍼시픽,126500,1,5100,4.2,7399334013500,
77,064400,LG씨엔에스,74000,3,0,0.0,7169560152000,
78,000880,한화,101800,2,-8700,-7.87,7177706154200,
79,007660,이수페타시스,98000,2,-3300,-3.26,7194103462000,
80,078930,GS,80100,1,2000,2.56,7440929149500,
81,326030,SK바이오팜,84900,1,900,1.07,6648794925000,
82,004170,신세계,680000,2,-10000,-1.45,6422723080000,
83,021240,코웨이,96800,1,1800,1.89,6850286836800,
84,047040,대우건설,16820,2,-1260,-6.97,6911466471160,
85,241560,두산밥캣,64800,2,-200,-0.31,6211473012000,
86,267270,HD건설기계,126100,1,2400,1.94,6042951211700,
87,001440,대한전선,30550,2,-1700,-5.27,5987573807800,
88,062040,산일전기,193400,2,-13600,-6.57,5921105390000,
89,032640,LG유플러스,14990,1,790,5.56,6362171702680,
90,353200,대덕전자,116700,2,-7300,-5.89,5766955147500,
91,377300,카카오페이,39500,2,-200,-0.5,5342861837500,
92,128940,한미약품,430000,1,7000,1.65,5508726130000,
93,138930,BNK금융지주,18470,2,-140,-0.75,5731740299510,
94,175330,JB금융지주,28000,1,1900,7.28,5271100352000,
95,000100,유한양행,70300,1,700,1.01,5599226350300,
96,029780,삼성카드,49150,1,400,0.82,5694464492650,
