,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,253750,2,-5750,-2.22,1483493196780000,
1,000660,SK하이닉스,1732000,2,-80000,-4.42,1265212776180000,
2,402340,SK스퀘어,1026000,2,-63000,-5.79,135354021948000,
3,009150,삼성전기,1344000,2,-56000,-4.0,100388327424000,
4,373220,LG에너지솔루션,355500,2,-4500,-1.25,83187000000000,
5,005380,현대차,371500,2,-11000,-2.88,76067510069000,
6,207940,삼성바이오로직스,1431000,1,16000,1.13,66242350881000,
7,105560,KB금융,178700,1,800,0.45,63382698065800,
8,032830,삼성생명,299500,2,-8000,-2.6,59900000000000,
9,012450,한화에어로스페이스,1128000,1,47000,4.35,58163516328000,
10,028260,삼성물산,356500,2,-10500,-2.86,57812742626500,
11,034020,두산에너빌리티,88900,2,-1900,-2.09,56945885879400,
12,055550,신한지주,114200,1,1300,1.15,53611217293800,
13,329180,HD현대중공업,480000,1,1000,0.21,50381388000000,
14,000270,기아,124400,2,-2200,-1.74,48567376951200,
15,006400,삼성SDI,542000,2,-3000,-0.55,43677357260000,
16,068270,셀트리온,180200,1,2000,1.12,41917615115200,
17,034730,SK,572000,2,-13000,-2.22,41471546116000,
18,086790,하나금융지주,140200,1,2400,1.74,37989981382000,
19,012330,현대모비스,400000,2,-15500,-3.73,35928234000000,
20,066570,LG전자,199500,3,0,0.0,32495485281000,
21,035420,NAVER,206000,2,-500,-0.24,31331440014000,
22,010120,LS ELECTRIC,203500,2,-1000,-0.49,30525000000000,
23,000810,삼성화재,666000,2,-20000,-2.92,29735217018000,
24,267260,HD현대일렉트릭,746000,2,-1000,-0.13,26891162710000,
25,298040,효성중공업,2834000,2,-20000,-0.7,26425769032000,
26,042660,한화오션,85900,1,300,0.35,26320910544600,
27,316140,우리금융지주,36150,1,1050,2.99,26634834035550,
28,005490,POSCO홀딩스,325500,2,-8500,-2.54,25793117038500,
29,009540,HD한국조선해양,363500,2,-2000,-0.55,25726027666000,
30,010130,고려아연,1167000,2,-12000,-1.02,24358754823000,
31,096770,SK이노베이션,138700,2,-6100,-4.21,23447621695600,
32,138040,메리츠금융지주,131600,1,3200,2.49,22022901126800,
33,042700,한미반도체,231000,3,0,0.0,22017118200000,
34,000150,두산,1274000,2,-82000,-6.05,20630945790000,
35,015760,한국전력,32100,2,-1000,-3.02,20607046871700,
36,011200,HMM,21200,1,350,1.68,19996644964000,
37,017670,SK텔레콤,89800,2,-1100,-1.21,19288146759400,
38,267250,HD현대,248500,1,1000,0.4,19629781622500,
39,010140,삼성중공업,21750,1,350,1.64,19140000000000,
40,051910,LG화학,268500,2,-4500,-1.65,18954044095500,
41,033780,KT&G,173000,1,1200,0.7,17959208888000,
42,006800,미래에셋증권,33150,2,-300,-0.9,18001147840650,
43,003550,LG,114300,1,1800,1.6,17281246057200,
44,018260,삼성에스디에스,220500,2,-2000,-0.9,17061804900000,
45,024110,기업은행,20900,1,50,0.24,16666200662100,
46,010950,S-Oil,148300,2,-1700,-1.13,16696028053600,
47,003670,포스코퓨처엠,183000,2,-2300,-1.24,16277158260000,
48,035720,카카오,34800,1,300,0.87,15416396624400,
49,086280,현대글로비스,208500,3,0,0.0,15637500000000,
50,079550,LIG디펜스앤에어로스페이스,703000,1,25000,3.69,15466000000000,
51,000720,현대건설,129400,2,-5500,-4.08,14409435991000,
52,278470,에이피알,368000,2,-4000,-1.08,13777241040000,
