,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,336250,2,-15250,-4.34,1965811181940000,
1,000660,SK하이닉스,2123500,2,-174500,-7.59,1513423472077500,
2,402340,SK스퀘어,1277000,2,-84000,-6.17,168510858922000,
3,005380,현대차,678000,2,-22000,-3.14,138825765348000,
4,009150,삼성전기,1783000,1,67000,3.9,133178859968000,
5,373220,LG에너지솔루션,412000,2,-10000,-2.37,96408000000000,
6,032830,삼성생명,405500,2,-32500,-7.42,81100000000000,
7,028260,삼성물산,454000,2,-81000,-15.14,73624081774000,
8,329180,HD현대중공업,669000,1,18000,2.76,70219059525000,
9,012330,현대모비스,698000,2,-50000,-6.68,63331342934000,
10,105560,KB금융,169800,1,5600,3.41,63310007259000,
11,000270,기아,159700,2,-4600,-2.8,62348955780600,
12,034020,두산에너빌리티,95900,2,-3300,-3.33,61429813901400,
13,207940,삼성바이오로직스,1336000,2,-14000,-1.04,61844710536000,
14,012450,한화에어로스페이스,1046000,2,-22000,-2.06,53935317446000,
15,055550,신한지주,106600,1,6500,6.49,50598154882600,
16,066570,LG전자,305500,2,-22500,-6.86,49761256909000,
17,006400,삼성SDI,569000,2,-38000,-6.26,45853166570000,
18,034730,SK,624000,2,-44000,-6.59,45241686672000,
19,035420,NAVER,254250,2,-13250,-4.95,39885157548000,
20,068270,셀트리온,170500,2,-6000,-3.4,37788488562000,
21,267260,HD현대일렉트릭,972000,2,-27000,-2.7,35037815220000,
22,086790,하나금융지주,123100,1,2500,2.07,33774669778800,
23,042660,한화오션,112200,2,-2900,-2.52,34379582806800,
24,010120,LS ELECTRIC,229500,2,-10000,-4.18,34425000000000,
25,298040,효성중공업,3431000,2,-57000,-1.63,31992524188000,
26,006800,미래에셋증권,56800,2,-1500,-2.57,31783398784000,
27,005490,POSCO홀딩스,387000,2,-15000,-3.73,30666470949000,
28,000810,삼성화재,694000,2,-36000,-4.93,30985346262000,
29,011070,LG이노텍,1214000,1,41000,3.5,28731867898000,
30,000150,두산,1706000,2,-94000,-5.22,27626682510000,
31,042700,한미반도체,290500,2,-13500,-4.44,27688194100000,
32,009540,HD한국조선해양,376000,2,-3500,-0.92,26610691616000,
33,010130,고려아연,1265000,2,-51000,-3.88,26404305785000,
34,051910,LG화학,350000,2,-2000,-0.57,24707320050000,
35,015760,한국전력,38100,2,-600,-1.55,24458831333700,
36,010140,삼성중공업,27850,2,-550,-1.94,24508000000000,
37,017670,SK텔레콤,105700,2,-3200,-2.94,22703308602100,
38,316140,우리금융지주,31150,1,750,2.47,22866477368000,
39,307950,현대오토에버,796000,2,-43000,-5.13,21829489672000,
40,267250,HD현대,267500,2,-12500,-4.46,21130650237500,
41,064350,현대로템,191400,2,-1300,-0.67,20889834880200,
42,018260,삼성에스디에스,253000,2,-15000,-5.6,19576583400000,
43,096770,SK이노베이션,114600,2,-2200,-1.88,19373449504800,
44,003550,LG,122900,2,-7000,-5.39,18953832796500,
45,011200,HMM,19530,2,-90,-0.46,18421437554100,
46,003670,포스코퓨처엠,209500,2,-12000,-5.42,18634233090000,
47,033780,KT&G,178500,1,2700,1.54,18530166396000,
48,138040,메리츠금융지주,107600,1,1100,1.03,18006566574800,
49,035720,카카오,40150,2,-1850,-4.4,17736847003700,
50,272210,한화시스템,94200,2,-1900,-1.98,17796206443800,
51,024110,기업은행,20550,1,50,0.24,16387101607950,
52,079550,LIG디펜스앤에어로스페이스,734000,1,1000,0.14,16148000000000,
53,086280,현대글로비스,207000,2,-4500,-2.13,15525000000000,
54,000720,현대건설,130700,2,-5900,-4.32,14554198485500,
55,278470,에이피알,387000,2,-18000,-4.44,14488565985000,
56,071050,한국금융지주,251000,1,500,0.2,13987223992000,
57,047810,한국항공우주,139300,2,-2200,-1.55,13578282405100,
58,030200,KT,53800,2,-700,-1.28,13558766653000,
59,006260,LS,411000,2,-24500,-5.63,12823200000000,
60,010950,S-Oil,111700,2,-2800,-2.45,12575497866400,
61,259960,크래프톤,258000,1,3500,1.38,11903344194000,
62,323410,카카오뱅크,22950,1,400,1.77,10949914029150,
63,064400,LG씨엔에스,117700,2,-8700,-6.88,11403476079600,
64,005940,NH투자증권,31950,1,350,1.11,11385202589550,
65,016360,삼성증권,123800,2,-3200,-2.52,11055340000000,
66,0126Z0,삼성에피스홀딩스,438000,2,-18500,-4.05,10898775462000,
67,047050,포스코인터내셔널,57800,2,-2400,-3.99,10168337146400,
68,039490,키움증권,367000,2,-5000,-1.34,9625791972000,
69,443060,HD현대마린솔루션,218500,2,-1500,-0.68,9796111010000,
70,352820,하이브,209000,2,-6000,-2.79,9008370041000,
71,028050,삼성E&A,48000,2,-1500,-3.03,9408000000000,
72,047040,대우건설,22050,2,-900,-3.92,9060513417900,
73,007660,이수페타시스,121700,2,-12000,-8.98,8933901952300,
