,Code,Name,Close,RateCode,STR_CMP_PRC,Rate,Marcap,IDX_ID
0,005930,삼성전자,195400,1,2300,1.19,1156697249958800,
1,000660,SK하이닉스,909000,1,23000,2.6,647846449785000,
2,373220,LG에너지솔루션,416500,1,4000,0.97,97461000000000,
3,005380,현대차,470500,1,1500,0.32,96338528903000,
4,012450,한화에어로스페이스,1461000,1,11000,0.76,75334128861000,
5,207940,삼성바이오로직스,1581000,1,26000,1.67,73185993531000,
6,402340,SK스퀘어,502000,1,15000,3.08,66307731730000,
7,034020,두산에너빌리티,96100,1,400,0.42,61557926130600,
8,000270,기아,151200,2,-400,-0.26,59030445297600,
9,105560,KB금융,150800,1,2900,1.96,56225848614000,
10,329180,HD현대중공업,473250,1,2250,0.48,49672899731250,
11,068270,셀트리온,195700,2,-100,-0.05,45216144677700,
12,032830,삼성생명,226000,3,0,0.0,45200000000000,
13,028260,삼성물산,275500,1,6000,2.23,44677554265500,
14,055550,신한지주,93700,1,800,0.86,44475113625700,
15,006400,삼성SDI,465000,1,11500,2.54,37472271450000,
16,042660,한화오션,122500,1,500,0.41,37535640765000,
17,012330,현대모비스,386000,2,-2500,-0.64,35022777038000,
18,006800,미래에셋증권,62800,2,-400,-0.63,34873870422400,
19,009150,삼성전기,460500,2,-1500,-0.32,34396447008000,
20,267260,HD현대일렉트릭,898000,1,4000,0.45,32370327230000,
21,086790,하나금융지주,114600,1,2200,1.96,31896138284400,
22,035420,NAVER,198500,1,1700,0.86,31135248643000,
23,010130,고려아연,1472000,2,-9000,-0.61,30725010368000,
24,005490,POSCO홀딩스,348500,2,-500,-0.14,28205133772000,
25,009540,HD한국조선해양,380500,1,9000,2.42,26929170638000,
26,015760,한국전력,40450,1,200,0.5,25967446914650,
27,272210,한화시스템,132900,1,5300,4.15,25107386798100,
28,298040,효성중공업,2622000,2,-11000,-0.42,24448964856000,
29,042700,한미반도체,253500,1,1500,0.6,24161642700000,
30,316140,우리금융지주,32600,1,200,0.62,23930888032000,
31,010140,삼성중공업,27125,1,125,0.46,23870000000000,
32,010120,LS ELECTRIC,785000,2,-14000,-1.75,23550000000000,
33,051910,LG화학,327500,1,10500,3.31,23118992332500,
34,064350,현대로템,211000,3,0,0.0,23029023823000,
35,034730,SK,315000,1,1000,0.32,22838351445000,
36,096770,SK이노베이션,124900,1,1700,1.38,21114693221200,
37,000810,삼성화재,449500,1,5000,1.12,20682014172500,
38,035720,카카오,46650,1,1800,4.01,20665996416750,
39,138040,메리츠금융지주,111700,1,400,0.36,18877442194100,
40,003670,포스코퓨처엠,215000,1,4000,1.9,19123437300000,
